expense_id,employee_id,submitted_at,audit_completed_at,employee_gender,region,department,employee_level,expense_category,merchant_risk_tier,country_risk_tier,payment_method,amount_usd,policy_limit_usd,amount_to_policy_ratio,days_since_expense,prior_30d_claim_count,prior_30d_total_usd,employee_tenure_months,duplicate_7d_count,receipt_attached,weekend_submission,outside_business_hours,cross_border,is_abnormal
EXP-0011586,EMP-00542,2025-12-05T15:50:00Z,2025-12-26T15:50:00Z,Male,North America,Operations,IC1-2,Meals,low,low,corporate_card,31.2,90.0,0.3467,3,4,567.13,38,0,True,False,False,False,0
EXP-0011587,EMP-00826,2025-12-05T15:55:00Z,2025-12-30T15:55:00Z,Female,LATAM,Engineering,IC3-4,Office,low,low,corporate_card,260.17,500.0,0.5203,6,2,1068.67,172,0,True,False,False,False,0
EXP-0011588,EMP-00968,2025-12-05T18:28:00Z,2025-12-18T18:28:00Z,Female,North America,Sales,IC3-4,Lodging,low,high,personal_card,428.2,350.0,1.2234,6,3,226.34,75,0,True,False,True,False,1
EXP-0011589,EMP-00352,2025-12-05T20:07:00Z,2025-12-14T20:07:00Z,Male,APAC,Sales,IC1-2,Mileage,low,low,personal_card,142.02,225.0,0.6312,8,8,1177.89,24,0,True,False,False,False,0
EXP-0011590,EMP-00366,2025-12-05T20:36:00Z,2025-12-13T20:36:00Z,Male,EMEA,Operations,IC1-2,Lodging,low,medium,corporate_card,415.99,315.0,1.3206,2,5,170.65,110,0,True,False,True,False,0
EXP-0011591,EMP-00017,2025-12-05T21:10:00Z,2025-12-17T21:10:00Z,Male,North America,Operations,IC1-2,Airfare,low,high,corporate_card,408.33,1260.0,0.3241,14,2,249.66,132,0,True,False,True,False,0
EXP-0011592,EMP-00542,2025-12-05T23:59:00Z,2025-12-18T23:59:00Z,Male,North America,Operations,IC1-2,Taxi,low,low,personal_card,123.3,108.0,1.1417,24,3,1559.38,38,0,True,False,True,True,0
EXP-0011593,EMP-00426,2025-12-06T00:00:00Z,2025-12-28T00:00:00Z,Female,LATAM,Engineering,Manager,Meals,low,medium,personal_card,44.74,115.0,0.3891,10,5,552.07,136,0,True,True,True,False,0
EXP-0011594,EMP-00109,2025-12-06T00:39:00Z,2026-01-03T00:39:00Z,Female,EMEA,Finance,IC3-4,Lodging,low,low,corporate_card,244.29,350.0,0.698,10,6,421.09,147,1,True,True,False,False,0
EXP-0011595,EMP-00501,2025-12-06T02:46:00Z,2025-12-23T02:46:00Z,Female,LATAM,Sales,IC3-4,Office,high,low,corporate_card,479.15,500.0,0.9583,4,6,143.61,163,0,True,True,False,False,0
EXP-0011596,EMP-00189,2025-12-06T03:40:00Z,2025-12-27T03:40:00Z,Male,EMEA,Operations,Manager,Airfare,low,medium,corporate_card,476.53,1610.0,0.296,13,3,69.39,139,0,True,True,False,False,0
EXP-0011597,EMP-00193,2025-12-06T04:44:00Z,2026-01-02T04:44:00Z,Male,APAC,Sales,Director+,Lodging,low,medium,personal_card,573.53,490.0,1.1705,1,2,154.82,57,1,True,True,False,False,1
EXP-0011598,EMP-00979,2025-12-06T07:44:00Z,2025-12-16T07:44:00Z,Female,North America,Engineering,IC3-4,Meals,low,low,personal_card,69.55,100.0,0.6955,2,6,1230.83,64,0,True,True,False,True,0
EXP-0011599,EMP-00173,2025-12-06T07:47:00Z,2025-12-12T07:47:00Z,Male,LATAM,Operations,IC1-2,Mileage,low,low,corporate_card,122.46,225.0,0.5443,5,4,345.26,67,0,True,True,False,False,0
EXP-0011600,EMP-00218,2025-12-06T11:47:00Z,2025-12-21T11:47:00Z,Male,North America,Finance,IC1-2,Taxi,low,low,corporate_card,200.88,108.0,1.86,10,2,991.8,58,0,False,True,True,False,1
EXP-0011601,EMP-00746,2025-12-06T12:04:00Z,2026-01-03T12:04:00Z,Male,APAC,Sales,IC1-2,Office,low,low,personal_card,257.16,450.0,0.5715,12,5,384.13,151,0,True,True,False,False,0
EXP-0011602,EMP-00301,2025-12-06T14:27:00Z,2025-12-15T14:27:00Z,Female,EMEA,Sales,IC3-4,Office,low,high,corporate_card,888.65,500.0,1.7773,3,4,1105.41,31,0,True,True,False,False,0
EXP-0011603,EMP-00498,2025-12-06T17:29:00Z,2025-12-23T17:29:00Z,Male,APAC,Operations,IC3-4,Mileage,low,low,personal_card,37.58,250.0,0.1503,1,4,22.22,199,0,True,True,False,False,0
EXP-0011604,EMP-00979,2025-12-06T23:26:00Z,2026-01-02T23:26:00Z,Female,North America,Engineering,IC3-4,Taxi,medium,medium,personal_card,75.38,120.0,0.6282,5,1,1054.37,64,0,True,True,False,False,0
EXP-0011605,EMP-00874,2025-12-07T00:17:00Z,2025-12-24T00:17:00Z,Female,EMEA,Engineering,IC1-2,Meals,medium,medium,corporate_card,32.79,90.0,0.3644,4,10,2263.36,82,0,True,True,False,False,0
EXP-0011606,EMP-00380,2025-12-07T00:25:00Z,2025-12-20T00:25:00Z,Female,LATAM,Finance,IC3-4,Lodging,low,low,corporate_card,182.83,350.0,0.5224,9,2,636.13,44,0,True,True,False,False,0
EXP-0011607,EMP-00243,2025-12-07T02:59:00Z,2025-12-15T02:59:00Z,Female,EMEA,Engineering,IC3-4,Meals,low,medium,corporate_card,112.02,100.0,1.1202,14,9,198.95,190,0,True,True,False,False,0
EXP-0011608,EMP-00477,2025-12-07T03:07:00Z,2025-12-28T03:07:00Z,Male,EMEA,Finance,IC1-2,Lodging,low,low,personal_card,246.52,315.0,0.7826,3,7,1297.01,72,0,True,True,False,False,0
EXP-0011609,EMP-00588,2025-12-07T03:36:00Z,2025-12-30T03:36:00Z,Male,LATAM,Operations,IC3-4,Taxi,low,low,personal_card,55.75,120.0,0.4646,2,4,341.77,158,0,True,True,False,False,0
EXP-0011610,EMP-00581,2025-12-07T03:59:00Z,2025-12-20T03:59:00Z,Female,EMEA,Engineering,IC1-2,Office,medium,low,personal_card,171.75,450.0,0.3817,8,0,595.14,150,0,True,True,False,False,0
EXP-0011611,EMP-00028,2025-12-07T04:41:00Z,2025-12-23T04:41:00Z,Female,APAC,Operations,IC1-2,Meals,high,low,cash,85.52,90.0,0.9502,7,3,519.74,136,0,True,True,True,False,0
EXP-0011612,EMP-00799,2025-12-07T06:03:00Z,2025-12-19T06:03:00Z,Male,North America,Sales,Manager,Lodging,low,low,personal_card,102.44,402.5,0.2545,8,4,774.28,115,0,True,True,True,True,0
EXP-0011613,EMP-00360,2025-12-07T07:44:00Z,2025-12-15T07:44:00Z,Male,APAC,Engineering,IC1-2,Lodging,low,low,corporate_card,112.19,315.0,0.3562,5,5,541.22,68,0,True,True,True,False,0
EXP-0011614,EMP-00933,2025-12-07T09:55:00Z,2026-01-05T09:55:00Z,Nonbinary,APAC,Engineering,IC1-2,Taxi,low,medium,corporate_card,108.84,108.0,1.0077,1,3,453.14,115,0,True,True,False,True,0
EXP-0011615,EMP-00682,2025-12-07T12:32:00Z,2025-12-31T12:32:00Z,Female,EMEA,Sales,Director+,Taxi,low,low,corporate_card,340.78,168.0,2.0285,22,5,1022.7,67,0,True,True,True,False,0
EXP-0011616,EMP-00254,2025-12-07T14:21:00Z,2025-12-25T14:21:00Z,Female,APAC,Operations,Manager,Lodging,medium,low,corporate_card,228.0,402.5,0.5665,5,4,1032.89,86,0,True,True,True,False,0
EXP-0011617,EMP-00888,2025-12-07T15:26:00Z,2025-12-31T15:26:00Z,Male,North America,Support,IC1-2,Taxi,low,low,corporate_card,60.33,108.0,0.5586,9,4,1252.61,61,0,True,True,True,False,0
EXP-0011618,EMP-00062,2025-12-07T15:56:00Z,2025-12-10T15:56:00Z,Female,LATAM,Support,Manager,Lodging,low,low,personal_card,63.05,402.5,0.1566,13,1,279.15,54,0,True,True,False,False,0
EXP-0011619,EMP-00168,2025-12-07T16:34:00Z,2025-12-15T16:34:00Z,Male,North America,Finance,IC3-4,Meals,high,low,corporate_card,64.77,100.0,0.6477,5,8,970.0,159,0,True,True,False,False,0
EXP-0011620,EMP-00015,2025-12-07T17:55:00Z,2026-01-01T17:55:00Z,Female,EMEA,Engineering,Manager,Meals,low,low,corporate_card,24.81,115.0,0.2157,5,2,125.36,53,0,True,True,False,False,0
EXP-0011621,EMP-00208,2025-12-07T17:59:00Z,2025-12-12T17:59:00Z,Male,EMEA,Operations,IC1-2,Meals,low,low,corporate_card,40.57,90.0,0.4507,11,3,462.6,184,0,True,True,False,False,0
EXP-0011622,EMP-00447,2025-12-07T18:02:00Z,2025-12-16T18:02:00Z,Female,APAC,Engineering,IC1-2,Mileage,low,high,cash,158.51,225.0,0.7045,5,5,868.86,79,0,True,True,True,False,0
EXP-0011623,EMP-00293,2025-12-07T18:34:00Z,2026-01-01T18:34:00Z,Male,EMEA,Engineering,IC3-4,Office,medium,medium,corporate_card,237.69,500.0,0.4754,5,7,332.12,127,0,True,True,False,False,0
EXP-0011624,EMP-00374,2025-12-07T18:52:00Z,2026-01-04T18:52:00Z,Female,North America,Sales,IC1-2,Office,high,high,corporate_card,1171.66,450.0,2.6037,20,2,1619.92,51,0,True,True,False,False,1
EXP-0011625,EMP-00065,2025-12-07T19:37:00Z,2025-12-17T19:37:00Z,Female,APAC,Engineering,IC1-2,Meals,low,low,personal_card,37.37,90.0,0.4152,10,1,736.98,61,0,True,True,False,False,0
EXP-0011626,EMP-00889,2025-12-07T23:19:00Z,2025-12-30T23:19:00Z,Male,EMEA,Sales,IC1-2,Meals,high,low,personal_card,28.05,90.0,0.3117,4,6,1374.88,100,0,True,True,False,False,0
EXP-0011627,EMP-00307,2025-12-08T01:10:00Z,2026-01-05T01:10:00Z,Female,LATAM,Engineering,IC3-4,Office,medium,low,cash,1380.56,500.0,2.7611,1,5,1323.81,93,0,True,False,False,False,0
EXP-0011628,EMP-00589,2025-12-08T01:18:00Z,2025-12-28T01:18:00Z,Male,EMEA,Sales,Manager,Taxi,low,low,corporate_card,45.28,138.0,0.3281,15,2,636.87,27,0,True,False,True,False,0
EXP-0011629,EMP-00506,2025-12-08T01:57:00Z,2025-12-18T01:57:00Z,Male,North America,Engineering,IC1-2,Taxi,medium,low,corporate_card,35.38,108.0,0.3276,8,6,1398.25,78,0,True,False,False,False,0
EXP-0011630,EMP-00519,2025-12-08T04:18:00Z,2025-12-26T04:18:00Z,Female,North America,Engineering,Manager,Office,low,low,corporate_card,404.94,575.0,0.7042,3,5,378.23,118,0,True,False,False,False,0
EXP-0011631,EMP-00379,2025-12-08T05:14:00Z,2025-12-31T05:14:00Z,Female,APAC,Sales,IC3-4,Taxi,low,medium,corporate_card,72.51,120.0,0.6043,3,6,353.94,143,0,True,False,True,False,0
EXP-0011632,EMP-00525,2025-12-08T06:15:00Z,2025-12-11T06:15:00Z,Female,APAC,Operations,IC1-2,Taxi,low,high,personal_card,63.36,108.0,0.5866,14,4,308.86,141,0,True,False,False,False,0
EXP-0011633,EMP-00440,2025-12-08T07:53:00Z,2026-01-04T07:53:00Z,Female,North America,Engineering,IC3-4,Taxi,low,low,personal_card,44.82,120.0,0.3735,2,5,657.84,49,1,True,False,False,True,0
EXP-0011634,EMP-00807,2025-12-08T07:55:00Z,2025-12-29T07:55:00Z,Female,LATAM,Engineering,IC1-2,Mileage,low,low,personal_card,179.76,225.0,0.7989,2,3,213.64,131,0,True,False,True,False,0
EXP-0011635,EMP-00629,2025-12-08T08:33:00Z,2025-12-22T08:33:00Z,Female,EMEA,Finance,Manager,Office,medium,low,personal_card,410.05,575.0,0.7131,4,1,303.68,198,0,True,False,False,False,0
EXP-0011636,EMP-00682,2025-12-08T10:17:00Z,2025-12-28T10:17:00Z,Female,EMEA,Sales,Director+,Mileage,low,low,cash,216.4,350.0,0.6183,8,6,1084.43,67,0,True,False,False,False,0
EXP-0011637,EMP-00433,2025-12-08T12:08:00Z,2025-12-27T12:08:00Z,Male,LATAM,Operations,IC3-4,Meals,low,low,corporate_card,287.28,100.0,2.8728,3,5,1191.06,167,0,True,False,False,False,0
EXP-0011638,EMP-00272,2025-12-08T12:25:00Z,2025-12-23T12:25:00Z,Female,APAC,Sales,IC1-2,Lodging,medium,medium,personal_card,185.58,315.0,0.5891,16,5,655.21,188,0,True,False,False,False,0
EXP-0011639,EMP-00871,2025-12-08T13:33:00Z,2026-01-05T13:33:00Z,Male,APAC,Engineering,IC1-2,Office,medium,low,personal_card,210.35,450.0,0.4674,5,4,389.36,34,0,True,False,False,False,0
EXP-0011640,EMP-00652,2025-12-08T13:46:00Z,2026-01-04T13:46:00Z,Female,North America,Support,IC3-4,Taxi,high,medium,corporate_card,101.99,120.0,0.85,6,4,371.37,179,0,True,False,False,False,0
EXP-0011641,EMP-00376,2025-12-08T14:24:00Z,2025-12-26T14:24:00Z,Female,North America,Sales,Manager,Meals,low,medium,personal_card,109.75,115.0,0.9544,2,3,324.07,122,0,False,False,True,False,0
EXP-0011642,EMP-00105,2025-12-08T14:46:00Z,2025-12-20T14:46:00Z,Female,APAC,Finance,IC3-4,Taxi,low,low,corporate_card,32.45,120.0,0.2704,5,3,252.63,146,0,False,False,False,False,0
EXP-0011643,EMP-00972,2025-12-08T16:17:00Z,2025-12-23T16:17:00Z,Female,EMEA,Operations,Manager,Office,low,high,corporate_card,281.9,575.0,0.4903,2,7,2006.14,49,0,True,False,False,True,0
EXP-0011644,EMP-00098,2025-12-08T16:27:00Z,2026-01-03T16:27:00Z,Female,EMEA,Sales,IC1-2,Taxi,high,medium,personal_card,42.83,108.0,0.3966,5,6,623.79,118,0,False,False,False,False,0
EXP-0011645,EMP-00829,2025-12-08T19:43:00Z,2026-01-04T19:43:00Z,Female,APAC,Support,Manager,Meals,low,low,corporate_card,122.17,115.0,1.0623,1,1,835.72,58,0,True,False,True,False,1
EXP-0011646,EMP-00991,2025-12-08T20:43:00Z,2025-12-18T20:43:00Z,Male,North America,Sales,IC1-2,Taxi,low,high,corporate_card,30.23,108.0,0.2799,16,2,924.84,120,0,False,False,False,True,0
EXP-0011647,EMP-00691,2025-12-08T21:40:00Z,2025-12-28T21:40:00Z,Male,EMEA,Finance,Manager,Meals,medium,low,personal_card,121.82,115.0,1.0593,6,6,718.46,23,0,True,False,False,False,0
EXP-0011648,EMP-00563,2025-12-08T21:47:00Z,2026-01-05T21:47:00Z,Female,EMEA,Engineering,IC1-2,Taxi,low,low,corporate_card,87.36,108.0,0.8089,0,2,359.06,198,0,False,False,False,False,0
EXP-0011649,EMP-00102,2025-12-08T21:55:00Z,2025-12-25T21:55:00Z,Male,North America,Sales,IC1-2,Meals,low,low,personal_card,110.79,90.0,1.231,9,6,246.46,148,0,True,False,False,False,0
EXP-0011650,EMP-00519,2025-12-08T23:54:00Z,2026-01-03T23:54:00Z,Female,North America,Engineering,Manager,Office,medium,low,personal_card,416.56,575.0,0.7244,3,0,61.19,118,0,True,False,False,False,0
EXP-0011651,EMP-00464,2025-12-09T00:29:00Z,2026-01-03T00:29:00Z,Female,North America,Sales,IC1-2,Taxi,low,low,personal_card,26.11,108.0,0.2418,1,2,312.51,196,0,True,False,False,False,0
EXP-0011652,EMP-00294,2025-12-09T00:59:00Z,2025-12-18T00:59:00Z,Male,North America,Sales,IC3-4,Taxi,low,low,personal_card,21.06,120.0,0.1755,6,5,351.32,190,0,True,False,False,False,0
EXP-0011653,EMP-00833,2025-12-09T03:14:00Z,2025-12-12T03:14:00Z,Female,North America,Engineering,Manager,Office,low,low,personal_card,17.16,575.0,0.0298,8,4,433.42,140,0,True,False,False,False,0
EXP-0011654,EMP-00120,2025-12-09T03:44:00Z,2025-12-31T03:44:00Z,Female,North America,Operations,Manager,Office,low,medium,cash,298.78,575.0,0.5196,12,11,1274.11,62,0,True,False,False,False,0
EXP-0011655,EMP-00469,2025-12-09T04:08:00Z,2025-12-19T04:08:00Z,Male,LATAM,Engineering,IC3-4,Airfare,low,low,corporate_card,538.12,1400.0,0.3844,7,2,357.76,95,1,True,False,False,False,0
EXP-0011656,EMP-00388,2025-12-09T04:12:00Z,2025-12-12T04:12:00Z,Male,EMEA,Sales,IC3-4,Lodging,low,medium,corporate_card,138.39,350.0,0.3954,3,8,1161.38,134,0,True,False,True,False,0
EXP-0011657,EMP-00065,2025-12-09T04:34:00Z,2025-12-16T04:34:00Z,Female,APAC,Engineering,IC1-2,Taxi,low,medium,personal_card,83.13,108.0,0.7698,1,5,299.29,61,0,True,False,True,False,0
EXP-0011658,EMP-00221,2025-12-09T05:39:00Z,2025-12-28T05:39:00Z,Male,North America,Sales,IC1-2,Mileage,low,medium,corporate_card,33.82,225.0,0.1503,1,4,268.44,115,0,True,False,False,False,0
EXP-0011659,EMP-00947,2025-12-09T06:11:00Z,2026-01-03T06:11:00Z,Male,APAC,Operations,Manager,Taxi,low,medium,personal_card,63.39,138.0,0.4594,6,3,176.87,135,0,True,False,False,True,0
EXP-0011660,EMP-00364,2025-12-09T06:23:00Z,2025-12-22T06:23:00Z,Nonbinary,LATAM,Support,IC1-2,Office,low,medium,corporate_card,270.21,450.0,0.6005,3,5,1007.39,123,0,True,False,True,False,0
EXP-0011661,EMP-00531,2025-12-09T07:50:00Z,2025-12-15T07:50:00Z,Female,APAC,Support,IC3-4,Mileage,low,medium,corporate_card,139.31,250.0,0.5572,6,1,177.09,27,0,True,False,False,False,0
EXP-0011662,EMP-00677,2025-12-09T09:10:00Z,2025-12-30T09:10:00Z,Female,APAC,Engineering,IC1-2,Meals,low,low,personal_card,102.11,90.0,1.1345,14,6,1631.07,49,0,True,False,True,False,1
EXP-0011663,EMP-00854,2025-12-09T11:00:00Z,2025-12-17T11:00:00Z,Female,APAC,Engineering,Director+,Lodging,low,low,corporate_card,595.04,490.0,1.2144,1,2,1693.01,149,1,True,False,False,False,0
EXP-0011664,EMP-00811,2025-12-09T12:42:00Z,2025-12-15T12:42:00Z,Female,EMEA,Support,IC1-2,Lodging,low,medium,corporate_card,61.66,315.0,0.1957,11,6,654.33,142,0,True,False,False,False,0
EXP-0011665,EMP-00156,2025-12-09T16:11:00Z,2025-12-15T16:11:00Z,Female,APAC,Operations,Manager,Meals,low,low,corporate_card,85.53,115.0,0.7438,2,1,460.47,196,1,True,False,False,False,0
EXP-0011666,EMP-00161,2025-12-09T16:38:00Z,2025-12-17T16:38:00Z,Male,EMEA,Finance,IC1-2,Office,low,medium,corporate_card,554.7,450.0,1.2327,5,4,935.95,181,0,True,False,True,False,0
EXP-0011667,EMP-00483,2025-12-09T22:21:00Z,2025-12-17T22:21:00Z,Male,North America,Finance,IC3-4,Mileage,low,medium,corporate_card,114.6,250.0,0.4584,9,3,932.77,202,0,True,False,True,False,0
EXP-0011668,EMP-00715,2025-12-09T23:27:00Z,2026-01-07T23:27:00Z,Male,LATAM,Finance,IC1-2,Mileage,low,medium,corporate_card,368.2,225.0,1.6364,1,4,351.53,116,0,True,False,True,False,0
EXP-0011669,EMP-00485,2025-12-09T23:42:00Z,2026-01-02T23:42:00Z,Male,North America,Operations,IC3-4,Mileage,low,low,personal_card,177.43,250.0,0.7097,3,1,363.89,47,0,True,False,False,False,0
EXP-0011670,EMP-00058,2025-12-10T04:33:00Z,2026-01-09T04:33:00Z,Male,EMEA,Support,IC3-4,Airfare,low,low,corporate_card,298.89,1400.0,0.2135,5,6,768.95,192,0,True,False,True,False,0
EXP-0011671,EMP-00916,2025-12-10T06:40:00Z,2025-12-17T06:40:00Z,Female,North America,Finance,IC3-4,Mileage,low,medium,corporate_card,88.77,250.0,0.3551,1,4,951.67,145,0,True,False,False,False,0
EXP-0011672,EMP-00136,2025-12-10T09:34:00Z,2026-01-04T09:34:00Z,Female,North America,Sales,IC3-4,Office,high,medium,corporate_card,373.89,500.0,0.7478,18,2,941.46,88,0,True,False,False,False,0
EXP-0011673,EMP-00192,2025-12-10T13:11:00Z,2026-01-09T13:11:00Z,Male,APAC,Operations,Manager,Lodging,low,low,corporate_card,165.6,402.5,0.4114,2,3,625.56,138,0,True,False,False,False,0
EXP-0011674,EMP-00277,2025-12-10T14:00:00Z,2025-12-17T14:00:00Z,Male,North America,Finance,IC3-4,Lodging,high,low,personal_card,266.45,350.0,0.7613,0,3,1110.12,116,0,True,False,False,False,0
EXP-0011675,EMP-00680,2025-12-10T17:55:00Z,2025-12-27T17:55:00Z,Male,EMEA,Sales,IC1-2,Meals,low,high,corporate_card,14.32,90.0,0.1591,4,2,577.25,157,0,True,False,False,False,0
EXP-0011676,EMP-00063,2025-12-10T18:47:00Z,2025-12-16T18:47:00Z,Male,EMEA,Engineering,IC1-2,Office,low,medium,corporate_card,155.34,450.0,0.3452,3,4,624.67,30,0,True,False,False,False,0
EXP-0011677,EMP-00429,2025-12-10T20:37:00Z,2025-12-28T20:37:00Z,Male,APAC,Engineering,Manager,Meals,low,low,personal_card,139.06,115.0,1.2092,2,5,618.68,195,0,True,False,True,False,0
EXP-0011678,EMP-00270,2025-12-11T02:21:00Z,2025-12-16T02:21:00Z,Female,EMEA,Sales,IC1-2,Taxi,medium,low,cash,22.51,108.0,0.2084,25,4,452.33,120,0,True,False,True,False,0
EXP-0011679,EMP-00455,2025-12-11T06:18:00Z,2026-01-06T06:18:00Z,Female,North America,Sales,IC3-4,Mileage,high,low,corporate_card,155.88,250.0,0.6235,2,2,160.68,134,0,True,False,False,False,0
EXP-0011680,EMP-00996,2025-12-11T06:19:00Z,2025-12-30T06:19:00Z,Male,LATAM,Finance,IC1-2,Meals,low,low,corporate_card,66.8,90.0,0.7422,13,6,605.67,31,0,True,False,False,True,0
EXP-0011681,EMP-00411,2025-12-11T06:47:00Z,2026-01-08T06:47:00Z,Female,North America,Sales,Manager,Meals,medium,low,personal_card,94.36,115.0,0.8205,10,0,1627.07,88,0,True,False,True,False,0
EXP-0011682,EMP-00493,2025-12-11T06:48:00Z,2025-12-30T06:48:00Z,Female,EMEA,Engineering,Manager,Meals,low,low,corporate_card,223.76,115.0,1.9457,9,5,788.75,94,0,True,False,False,False,0
EXP-0011683,EMP-00296,2025-12-11T09:07:00Z,2026-01-03T09:07:00Z,Male,EMEA,Sales,IC3-4,Meals,low,low,corporate_card,17.8,100.0,0.178,6,4,277.79,55,0,False,False,False,False,0
EXP-0011684,EMP-00313,2025-12-11T10:48:00Z,2025-12-28T10:48:00Z,Male,LATAM,Operations,IC3-4,Lodging,low,low,personal_card,518.19,350.0,1.4805,7,2,535.04,40,0,True,False,False,False,0
EXP-0011685,EMP-00959,2025-12-11T12:44:00Z,2026-01-07T12:44:00Z,Male,EMEA,Engineering,IC1-2,Mileage,low,medium,personal_card,523.11,225.0,2.3249,7,3,444.95,94,0,True,False,False,False,0
EXP-0011686,EMP-00628,2025-12-11T14:10:00Z,2026-01-07T14:10:00Z,Female,LATAM,Finance,Manager,Meals,low,medium,corporate_card,99.34,115.0,0.8639,9,4,682.85,140,0,True,False,False,False,0
EXP-0011687,EMP-00046,2025-12-11T16:23:00Z,2025-12-29T16:23:00Z,Male,APAC,Engineering,IC1-2,Meals,low,low,personal_card,144.3,90.0,1.6033,13,6,362.38,93,0,True,False,False,False,0
EXP-0011688,EMP-00240,2025-12-11T18:01:00Z,2025-12-18T18:01:00Z,Nonbinary,LATAM,Finance,IC3-4,Meals,low,high,personal_card,25.6,100.0,0.256,1,4,833.19,135,0,True,False,True,True,0
EXP-0011689,EMP-00658,2025-12-11T18:14:00Z,2026-01-07T18:14:00Z,Female,APAC,Operations,IC1-2,Office,low,medium,corporate_card,884.93,450.0,1.9665,1,3,595.15,37,1,True,False,True,False,1
EXP-0011690,EMP-00676,2025-12-11T18:50:00Z,2025-12-23T18:50:00Z,Male,North America,Sales,IC1-2,Lodging,low,low,corporate_card,105.9,315.0,0.3362,25,5,1080.38,100,0,True,False,False,False,0
EXP-0011691,EMP-00395,2025-12-11T19:08:00Z,2025-12-28T19:08:00Z,Female,APAC,Engineering,Manager,Lodging,low,medium,cash,130.2,402.5,0.3235,4,3,526.77,36,0,True,False,False,False,0
EXP-0011692,EMP-00194,2025-12-11T19:18:00Z,2025-12-14T19:18:00Z,Male,APAC,Support,IC1-2,Meals,low,medium,corporate_card,40.98,90.0,0.4554,6,7,159.2,108,0,False,False,True,False,0
EXP-0011693,EMP-00150,2025-12-11T21:00:00Z,2026-01-06T21:00:00Z,Male,APAC,Engineering,IC3-4,Lodging,low,low,corporate_card,201.95,350.0,0.577,6,4,167.21,76,0,True,False,False,False,0
EXP-0011694,EMP-00431,2025-12-11T22:27:00Z,2026-01-03T22:27:00Z,Male,LATAM,Engineering,IC1-2,Meals,medium,low,corporate_card,68.34,90.0,0.7593,2,5,591.47,177,0,True,False,True,False,0
EXP-0011695,EMP-00692,2025-12-12T00:05:00Z,2025-12-23T00:05:00Z,Female,APAC,Sales,IC1-2,Meals,low,low,cash,103.3,90.0,1.1478,3,5,1628.54,74,0,True,False,True,False,0
EXP-0011696,EMP-00027,2025-12-12T04:59:00Z,2025-12-30T04:59:00Z,Female,LATAM,Finance,IC3-4,Taxi,low,low,corporate_card,58.9,120.0,0.4908,13,1,445.72,89,0,False,False,False,False,0
EXP-0011697,EMP-00248,2025-12-12T05:48:00Z,2025-12-21T05:48:00Z,Male,LATAM,Operations,IC1-2,Meals,low,low,personal_card,94.06,90.0,1.0451,8,4,1078.62,106,0,True,False,True,False,0
EXP-0011698,EMP-00883,2025-12-12T07:00:00Z,2026-01-07T07:00:00Z,Male,North America,Support,IC3-4,Taxi,low,medium,corporate_card,21.22,120.0,0.1768,15,2,1364.21,197,0,True,False,False,False,0
EXP-0011699,EMP-00030,2025-12-12T07:54:00Z,2025-12-24T07:54:00Z,Male,APAC,Operations,Manager,Meals,medium,low,personal_card,54.68,115.0,0.4755,2,7,1484.79,38,0,True,False,True,False,0
EXP-0011700,EMP-00549,2025-12-12T08:01:00Z,2026-01-03T08:01:00Z,Female,North America,Sales,Manager,Meals,low,medium,cash,43.88,115.0,0.3815,4,2,1018.04,43,0,True,False,True,False,0
EXP-0011701,EMP-00373,2025-12-12T08:19:00Z,2026-01-08T08:19:00Z,Male,APAC,Engineering,Manager,Taxi,low,low,cash,52.54,138.0,0.3808,1,1,13.32,179,0,True,False,False,False,0
EXP-0011702,EMP-00615,2025-12-12T09:25:00Z,2025-12-16T09:25:00Z,Male,North America,Support,Manager,Mileage,low,low,corporate_card,72.62,287.5,0.2526,3,2,1229.91,169,0,True,False,False,False,0
EXP-0011703,EMP-00838,2025-12-12T13:30:00Z,2025-12-21T13:30:00Z,Male,North America,Engineering,Manager,Taxi,low,low,corporate_card,375.27,138.0,2.7194,8,4,785.72,163,0,True,False,True,False,0
EXP-0011704,EMP-00508,2025-12-12T15:02:00Z,2025-12-20T15:02:00Z,Female,EMEA,Sales,IC3-4,Taxi,medium,medium,corporate_card,146.28,120.0,1.219,15,1,396.89,84,0,True,False,True,False,0
EXP-0011705,EMP-00492,2025-12-12T15:04:00Z,2026-01-04T15:04:00Z,Male,LATAM,Sales,IC3-4,Meals,low,low,corporate_card,172.34,100.0,1.7234,5,3,1092.75,65,1,True,False,True,False,0
EXP-0011706,EMP-00733,2025-12-12T16:05:00Z,2025-12-15T16:05:00Z,Male,LATAM,Finance,IC1-2,Office,low,low,personal_card,351.56,450.0,0.7813,7,4,771.97,28,0,True,False,False,False,0
